LOCP_CHV_IDE;LOCP_COD_USUARIO;LOCP_DAT_INCLUSAO;LOCP_DSC_OPERACAO;LOCP_COD_SISTEMA;LOCP_NOM_TABELA;LOCP_CHV_IDE_TABELA;LOCP_TXT_REGISTRADO;LOCP_COD_CASO_USO;LOCP_COD_NIVEL;LOCP_END_IP_REQ
255447;Cliente_40;19/02/2018 16:59;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255448;Cliente_40;19/02/2018 16:59;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255449;Cliente_40;19/02/2018 16:59;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255450;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255451;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255452;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255453;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255454;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255455;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255456;Cliente_40;19/02/2018 17:00;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255457;Cliente_40;19/02/2018 17:00;86-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_40|Rec=00000Cliente_40|DtE=20/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000228|Qtd=10|DtE=20/02/2018|Bas=5266|Prz=ZM20|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
255458;Cliente_40;19/02/2018 17:00;86-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.062 (ms) de duração;ABC;;;Tip=null|Num=0210050145|Orig=12||Ems=00000Cliente_40|Rec=00000Cliente_40|DtE=20/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000228|Qtd=10|DtE=20/02/2018|Bas=5266|Prz=ZM20|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
255459;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-S-Venda Produtos 210050145 foi gravado(a);ENVIAR PEDIDO;900;unknow
255460;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
255461;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
255462;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-A-Verificação dinâmica de crédito: limite de crédito foi excedido 171.192,61 BRL;ENVIAR PEDIDO;900;unknow
255463;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-A-Solicitação de Liberação de OV nº 993 foi disparada com sucesso;ENVIAR PEDIDO;900;unknow
255464;Cliente_40;19/02/2018 17:00;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;86-0210050145-A-Item 10 - 01.000.228 - XXXXXXXXXXXX;ENVIAR PEDIDO;900;unknow
255465;Cliente_40;19/02/2018 17:00;Envio de Email do SCP;ABC;;;Notificação da OV '0210050145' foi enviada para o email 'XXXXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
255466;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255467;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255468;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255469;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255470;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255471;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255472;Cliente_40;19/02/2018 17:02;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255475;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255473;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255474;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255477;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255478;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255476;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255482;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255479;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255480;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255483;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255481;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255484;Cliente_40;19/02/2018 17:03;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255490;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255489;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255488;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255487;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255486;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255485;Cliente_40;19/02/2018 17:04;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255491;Cliente_40;19/02/2018 17:04;87-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_40|Rec=00000Cliente_40|DtE=20/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000316|Qtd=15|DtE=20/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040048538|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
255498;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-A-Item 10 - 01.000.316 - XXXXXXXXXXXX - TB 200 LPreço n;ENVIAR PEDIDO;900;unknow
255497;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-A-Solicitação de Liberação de OV nº 994 foi disparada com sucesso;ENVIAR PEDIDO;900;unknow
255496;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-A-Verificação dinâmica de crédito: limite de crédito foi excedido 171.372,61 BRL;ENVIAR PEDIDO;900;unknow
255495;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-S-Autoriz.solicitação: contrato 40048538 requer a entrada de um parceiro;ENVIAR PEDIDO;900;unknow
255494;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-S-Somente um parceiro pôde ser selecionado;ENVIAR PEDIDO;900;unknow
255493;Cliente_40;19/02/2018 17:04;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;87-0210050146-S-Venda Produtos 210050146 foi gravado(a);ENVIAR PEDIDO;900;unknow
255499;Cliente_40;19/02/2018 17:04;Envio de Email do SCP;ABC;;;Notificação da OV '0210050146' foi enviada para o email 'XXXXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
255492;Cliente_40;19/02/2018 17:04;87-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.551 (ms) de duração;ABC;;;Tip=null|Num=0210050146|Orig=12||Ems=00000Cliente_40|Rec=00000Cliente_40|DtE=20/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000316|Qtd=15|DtE=20/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040048538|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
255500;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255501;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255502;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255503;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255504;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255505;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255506;Cliente_40;19/02/2018 17:06;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255507;Cliente_40;19/02/2018 17:08;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|10|0040048536|CIF|5266|Z028-28 Dias|Qtd.fixada do modelo: 15 TBB (referido no total: 1.000 TBB)];PRECIFICAR;900;unknow
255508;Cliente_40;19/02/2018 17:08;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|10|0040048536|CIF|5266|Z028-28 Dias|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
255509;Cliente_40;19/02/2018 17:08;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|10|0040048536|CIF|5266|Z028-28 Dias|Qtd.fixada do modelo: 15 TBB (referido no total: 1.000 TBB)];PRECIFICAR;900;unknow
255510;Cliente_40;19/02/2018 17:08;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|10|0040048536|CIF|5266|Z028-28 Dias|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
255511;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255513;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255515;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255512;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255514;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255516;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255517;Cliente_40;19/02/2018 17:09;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255518;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255519;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000345|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255520;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255521;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255526;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|2|0040048536|CIF|5266|Z028-28 Dias|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
255523;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255524;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255525;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000303|2|0040048536|CIF|5266|Z028-28 Dias|Qtd.fixada do modelo: 15 TBB (referido no total: 1.000 TBB)];PRECIFICAR;900;unknow
255522;Cliente_40;19/02/2018 17:10;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255527;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255528;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255529;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255530;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255531;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255532;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255533;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255534;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255535;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255536;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255537;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255538;Cliente_40;19/02/2018 17:12;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255539;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001917|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255540;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000250|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255541;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000314|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255542;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000318|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255543;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1000316|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255544;Cliente_40;19/02/2018 17:14;Não foi possível precificar o produto.;ABC;;;[Cliente_40|Cliente_40|Z700|2018-02-20|1001939|1.000||CIF|5266|-|Item sem negociação vigente];PRECIFICAR;900;unknow
255545;Cliente_40;19/02/2018 17:14;88-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_40|Rec=00000Cliente_40|DtE=20/02/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000345|Qtd=10|DtE=20/02/2018|Bas=null|Prz=null|Mod=null|Ctr=0040048540|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
